backbone,dataset,method,alpha,direction,nprobe,nlist,rerank_k,r10,r100,qps,bytes_per_vec,n_vectors,d,seed
imagebind,audiocaps,pmc_1.00,1.0,text->audio,8,66,1000,0.93,0.8471,1298.38,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,16,66,0,0.5688,0.7158,19547.13,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,16,66,100,0.9736,0.7158,8407.65,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,16,66,200,0.984,0.8964,6868.54,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,16,66,500,0.9861,0.9503,1421.13,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,16,66,1000,0.9861,0.953,799.89,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,16,66,0,0.4622,0.6025,17692.29,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,16,66,100,0.859,0.6025,8291.11,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,16,66,200,0.8878,0.7595,6860.2,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,16,66,500,0.9049,0.8471,1339.05,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,16,66,1000,0.9085,0.8638,742.09,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,16,66,0,0.6085,0.7478,16689.25,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,16,66,100,0.9705,0.7478,8122.02,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,16,66,200,0.9793,0.9059,6612.03,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,16,66,500,0.9813,0.9422,1393.33,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,16,66,1000,0.9813,0.9434,746.3,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,64,66,0,0.568,0.7114,4602.8,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,64,66,100,0.9797,0.7114,3395.92,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,64,66,200,0.995,0.9055,2729.55,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,64,66,500,0.9992,0.9863,1125.55,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,64,66,1000,1.0,0.998,617.29,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,64,66,0,0.4653,0.6097,4692.97,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,64,66,100,0.8888,0.6097,3279.17,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,64,66,200,0.9332,0.7814,2692.22,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,64,66,500,0.9688,0.8995,1167.95,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,64,66,1000,0.9863,0.9522,668.45,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,64,66,0,0.6108,0.7521,4546.42,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,64,66,100,0.9823,0.7521,3054.61,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,64,66,200,0.9954,0.9285,2855.12,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,64,66,500,1.0,0.9911,1130.14,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,64,66,1000,1.0,0.9986,631.38,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,8,66,0,0.4348,0.6104,36823.94,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,8,66,100,0.8404,0.6104,10123.64,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,8,66,200,0.8827,0.7413,7840.17,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,8,66,500,0.905,0.8248,1545.81,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,8,66,1000,0.9059,0.8286,1337.69,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,8,66,0,0.3375,0.525,30539.96,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,8,66,100,0.7538,0.525,10222.24,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,8,66,200,0.8193,0.6665,7905.0,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,8,66,500,0.8539,0.7647,1493.77,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,8,66,1000,0.8592,0.7738,1260.45,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,8,66,0,0.5163,0.6819,34639.28,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,8,66,100,0.8942,0.6819,10124.06,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,8,66,200,0.9056,0.8056,8090.31,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,8,66,500,0.9076,0.8343,1516.03,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,8,66,1000,0.9078,0.8346,1288.82,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,16,66,0,0.4419,0.6242,18506.01,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,16,66,100,0.8678,0.6242,8052.95,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,16,66,200,0.9173,0.7747,6523.5,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,16,66,500,0.9493,0.8856,1426.93,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,16,66,1000,0.9597,0.9207,770.81,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,16,66,0,0.3456,0.5376,18686.97,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,16,66,100,0.7842,0.5376,8062.44,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,16,66,200,0.86,0.6955,6699.61,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,16,66,500,0.9143,0.8335,1420.47,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,16,66,1000,0.9343,0.8813,769.88,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,16,66,0,0.522,0.7027,15531.32,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,16,66,100,0.9371,0.7027,8286.19,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,16,66,200,0.9546,0.8587,6717.9,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,16,66,500,0.9597,0.9202,1418.43,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,16,66,1000,0.9602,0.9258,778.35,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,64,66,0,0.4445,0.6297,4953.48,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,64,66,100,0.883,0.6297,3251.08,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,64,66,200,0.9343,0.7949,3362.31,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,64,66,500,0.9721,0.9185,1105.98,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,64,66,1000,0.9857,0.9671,669.43,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,64,66,0,0.3492,0.5457,4707.53,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,64,66,100,0.8016,0.5457,3323.03,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,64,66,200,0.8824,0.7143,2704.24,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,64,66,500,0.9466,0.8708,1198.45,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,64,66,1000,0.9723,0.9409,686.47,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,64,66,0,0.525,0.7124,4861.67,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,64,66,100,0.9557,0.7124,3277.92,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,64,66,200,0.9823,0.8903,3238.21,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,64,66,500,0.9929,0.9768,1119.11,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,64,66,1000,0.9949,0.9945,683.35,136,4411,1024,42
