backbone,dataset,method,alpha,direction,nprobe,nlist,rerank_k,r10,r100,qps,bytes_per_vec,n_vectors,d,seed
imagebind,mscoco,vanilla_rabitq_meanshift,0.0,image->text,64,71,350,0.9671,0.8693,1575.7,136,5000,1024,42
imagebind,mscoco,vanilla_rabitq_meanshift,0.0,image->text,64,71,400,0.969,0.8805,1481.77,136,5000,1024,42
imagebind,mscoco,vanilla_rabitq_meanshift,0.0,image->text,64,71,450,0.9703,0.8892,1381.9,136,5000,1024,42
imagebind,mscoco,vanilla_rabitq_meanshift,0.0,image->text,64,71,500,0.9717,0.8964,1315.15,136,5000,1024,42
imagebind,mscoco,pmc_1.00,1.0,image->text,64,71,0,0.636,0.7505,4404.19,136,5000,1024,42
imagebind,mscoco,pmc_1.00,1.0,image->text,64,71,100,0.9769,0.7505,2955.08,136,5000,1024,42
imagebind,mscoco,pmc_1.00,1.0,image->text,64,71,200,0.9871,0.8994,2662.04,136,5000,1024,42
imagebind,mscoco,pmc_1.00,1.0,image->text,64,71,250,0.9889,0.9219,2498.43,136,5000,1024,42
imagebind,mscoco,pmc_1.00,1.0,image->text,64,71,300,0.9903,0.9357,1481.68,136,5000,1024,42
imagebind,mscoco,pmc_1.00,1.0,image->text,64,71,350,0.9914,0.9451,1554.64,136,5000,1024,42
imagebind,mscoco,pmc_1.00,1.0,image->text,64,71,400,0.9922,0.952,1448.28,136,5000,1024,42
imagebind,mscoco,pmc_1.00,1.0,image->text,64,71,450,0.9929,0.9575,1372.17,136,5000,1024,42
imagebind,mscoco,pmc_1.00,1.0,image->text,64,71,500,0.9935,0.9618,1276.9,136,5000,1024,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,8,32,0,0.4616,0.5371,35551.51,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,8,32,100,0.8393,0.5371,12099.11,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,8,32,200,0.8693,0.6739,7958.2,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,8,32,250,0.8722,0.6939,7888.23,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,8,32,300,0.8732,0.7024,7547.86,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,8,32,350,0.8738,0.7052,5517.37,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,8,32,400,0.8738,0.7053,5644.4,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,8,32,450,0.8738,0.7053,5485.13,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,8,32,500,0.8738,0.7053,5773.01,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,8,32,0,0.4065,0.4715,33172.01,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,8,32,100,0.7706,0.4715,12029.93,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,8,32,200,0.8316,0.6206,8394.21,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,8,32,250,0.8426,0.6572,7751.28,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,8,32,300,0.8482,0.6781,6988.3,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,8,32,350,0.8524,0.6892,4109.04,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,8,32,400,0.8531,0.6915,3944.82,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,8,32,450,0.8531,0.6915,4076.65,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,8,32,500,0.8531,0.6915,4219.15,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,8,32,0,0.5415,0.5675,31269.93,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,8,32,100,0.8406,0.5675,11905.26,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,8,32,200,0.847,0.6571,9030.35,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,8,32,250,0.847,0.664,7965.42,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,8,32,300,0.847,0.6652,7554.66,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,8,32,350,0.847,0.6653,6819.13,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,8,32,400,0.847,0.6653,6609.39,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,8,32,450,0.847,0.6653,6265.24,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,8,32,500,0.847,0.6653,7060.74,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,16,32,0,0.4541,0.5584,16628.75,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,16,32,100,0.8909,0.5584,9444.3,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,16,32,200,0.9466,0.7592,7177.82,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,16,32,250,0.9573,0.8102,6271.5,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,16,32,300,0.9615,0.8454,5933.04,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,16,32,350,0.9659,0.8691,2962.94,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,16,32,400,0.9681,0.8856,2788.0,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,16,32,450,0.9688,0.8964,2434.7,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,16,32,500,0.9704,0.9032,2212.17,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,16,32,0,0.4088,0.4866,16270.43,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,16,32,100,0.809,0.4866,8504.46,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,16,32,200,0.8875,0.6734,6641.12,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,16,32,250,0.908,0.7273,6056.4,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,16,32,300,0.923,0.7695,6204.51,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,16,32,350,0.9323,0.8016,2933.13,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,16,32,400,0.9402,0.828,2707.49,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,16,32,450,0.9451,0.8486,2480.99,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,16,32,500,0.9488,0.8639,2246.65,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,16,32,0,0.559,0.6297,18092.67,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,16,32,100,0.9396,0.6297,9565.99,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,16,32,200,0.9605,0.8111,7405.33,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,16,32,250,0.9621,0.8448,6211.13,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,16,32,300,0.9634,0.8644,5865.57,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,16,32,350,0.9636,0.8742,3079.3,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,16,32,400,0.9636,0.8798,2707.69,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,16,32,450,0.9636,0.8822,2404.33,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,16,32,500,0.9636,0.8831,2276.21,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,32,32,0,0.4439,0.5362,9224.71,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,32,32,100,0.8877,0.5362,6869.38,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,32,32,200,0.952,0.7424,5424.6,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,32,32,250,0.9663,0.8021,4855.94,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,32,32,300,0.9766,0.8464,4903.5,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,32,32,350,0.9823,0.8792,2627.62,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,32,32,400,0.9866,0.905,2424.71,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,32,32,450,0.9892,0.9251,2121.36,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,text->image,32,32,500,0.992,0.941,1969.16,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,32,32,0,0.4094,0.484,8958.47,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,32,32,100,0.8121,0.484,6897.66,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,32,32,200,0.8969,0.6734,5322.62,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,32,32,250,0.9172,0.7329,5063.71,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,32,32,300,0.9344,0.7798,4571.06,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,32,32,350,0.9477,0.8166,2578.81,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,32,32,400,0.9587,0.8474,2407.58,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,32,32,450,0.9664,0.8728,2200.06,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,text->image,32,32,500,0.9727,0.8948,1980.24,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,32,32,0,0.5585,0.6394,9722.53,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,32,32,100,0.9618,0.6394,6698.39,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,32,32,200,0.9911,0.852,5186.64,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,32,32,250,0.9956,0.9013,4903.62,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,32,32,300,0.9974,0.9327,4369.27,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,32,32,350,0.9985,0.9545,2451.14,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,32,32,400,0.9994,0.9692,2420.12,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,32,32,450,0.9996,0.9792,2173.41,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,text->image,32,32,500,0.9998,0.9859,1971.93,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,8,32,0,0.3904,0.4533,34372.41,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,8,32,100,0.7145,0.4533,12069.63,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,8,32,200,0.7812,0.5849,8562.02,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,8,32,250,0.8013,0.6265,8187.88,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,8,32,300,0.8077,0.6414,7417.79,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,8,32,350,0.8078,0.6432,6662.73,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,8,32,400,0.8078,0.6432,7386.34,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,8,32,450,0.8078,0.6432,7110.33,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,8,32,500,0.8078,0.6432,7120.6,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,8,32,0,0.3974,0.4212,33986.09,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,8,32,100,0.6764,0.4212,11924.31,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,8,32,200,0.7054,0.52,8391.23,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,8,32,250,0.7101,0.5397,7950.68,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,8,32,300,0.7109,0.5448,7626.82,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,8,32,350,0.7109,0.5451,7262.61,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,8,32,400,0.7109,0.5451,7312.97,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,8,32,450,0.7109,0.5451,7538.45,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,8,32,500,0.7109,0.5451,7485.44,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,8,32,0,0.5069,0.5048,25204.6,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,8,32,100,0.7355,0.5048,11199.24,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,8,32,200,0.7383,0.5598,9390.61,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,8,32,250,0.7386,0.563,7473.79,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,8,32,300,0.7386,0.5635,7588.3,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,8,32,350,0.7386,0.5635,8131.76,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,8,32,400,0.7386,0.5635,7823.66,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,8,32,450,0.7386,0.5635,7295.74,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,8,32,500,0.7386,0.5635,8277.32,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,16,32,0,0.3995,0.4965,16457.79,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,16,32,100,0.7735,0.4965,8673.68,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,16,32,200,0.8466,0.6533,6916.51,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,16,32,250,0.8708,0.7012,6598.78,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,16,32,300,0.8888,0.739,6044.75,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,16,32,350,0.9027,0.775,2945.28,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,16,32,400,0.9184,0.8087,2712.49,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,16,32,450,0.9332,0.8396,2469.97,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,16,32,500,0.9482,0.8685,2302.02,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,16,32,0,0.4157,0.4624,15018.65,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,16,32,100,0.7714,0.4624,9515.63,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,16,32,200,0.8337,0.6171,6967.28,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,16,32,250,0.8467,0.6622,6053.43,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,16,32,300,0.8568,0.6957,6338.69,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,16,32,350,0.8646,0.7227,3062.27,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,16,32,400,0.8716,0.7436,2660.11,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,16,32,450,0.8755,0.761,2498.49,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,16,32,500,0.8809,0.7745,2319.67,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,16,32,0,0.5477,0.5972,18317.8,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,16,32,100,0.8876,0.5972,9492.11,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,16,32,200,0.9052,0.7552,6735.83,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,16,32,250,0.9065,0.7844,6025.1,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,16,32,300,0.9075,0.8004,5725.74,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,16,32,350,0.9079,0.8088,2734.25,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,16,32,400,0.9084,0.8133,2527.93,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,16,32,450,0.9085,0.8158,2334.52,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,16,32,500,0.9085,0.8171,2203.16,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,32,32,0,0.3931,0.4946,10334.02,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,32,32,100,0.7802,0.4946,6617.41,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,32,32,200,0.8544,0.6629,5256.36,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,32,32,250,0.8751,0.7123,5021.79,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,32,32,300,0.893,0.751,4968.26,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,32,32,350,0.9076,0.7819,2559.65,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,32,32,400,0.919,0.808,2425.31,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,32,32,450,0.9283,0.8302,2290.93,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq,0.0,image->text,32,32,500,0.936,0.8506,2125.21,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,32,32,0,0.4244,0.4736,9237.98,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,32,32,100,0.8105,0.4736,6930.73,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,32,32,200,0.8871,0.6553,5195.39,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,32,32,250,0.9109,0.7114,4906.88,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,32,32,300,0.9249,0.756,4506.02,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,32,32,350,0.9349,0.7925,2590.89,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,32,32,400,0.9456,0.823,2407.52,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,32,32,450,0.9529,0.85,2282.02,104,1000,768,42
clip-l,flickr30k,vanilla_rabitq_meanshift,0.0,image->text,32,32,500,0.9608,0.873,2111.08,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,32,32,0,0.5584,0.6181,10678.2,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,32,32,100,0.9491,0.6181,6638.8,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,32,32,200,0.9854,0.8269,5043.34,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,32,32,250,0.9913,0.878,4953.99,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,32,32,300,0.9948,0.9134,4886.36,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,32,32,350,0.9965,0.9385,2563.95,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,32,32,400,0.9981,0.9557,2332.83,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,32,32,450,0.9985,0.9682,2211.44,104,1000,768,42
clip-l,flickr30k,pmc_1.00,1.0,image->text,32,32,500,0.9989,0.9774,2076.52,104,1000,768,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,8,32,0,0.6906,0.7563,29394.39,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,8,32,100,0.963,0.7563,10525.33,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,8,32,200,0.9644,0.854,7997.06,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,8,32,250,0.9645,0.8576,7455.43,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,8,32,300,0.9645,0.8581,3669.76,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,8,32,350,0.9645,0.8581,3598.15,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,8,32,400,0.9645,0.8581,3604.12,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,8,32,450,0.9645,0.8581,3630.64,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,8,32,500,0.9645,0.8581,3564.96,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,8,32,0,0.5513,0.6602,29667.98,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,8,32,100,0.9181,0.6602,10115.83,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,8,32,200,0.9324,0.7904,7789.14,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,8,32,250,0.9331,0.8059,7407.38,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,8,32,300,0.9332,0.8102,3703.79,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,8,32,350,0.9332,0.8108,3516.11,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,8,32,400,0.9332,0.8108,3578.45,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,8,32,450,0.9332,0.8108,3524.99,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,8,32,500,0.9332,0.8108,3560.66,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,8,32,0,0.6945,0.7548,28523.81,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,8,32,100,0.96,0.7548,10333.37,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,8,32,200,0.9605,0.8343,8300.58,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,8,32,250,0.9605,0.8358,7321.71,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,8,32,300,0.9605,0.836,3813.57,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,8,32,350,0.9605,0.836,3544.66,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,8,32,400,0.9605,0.836,3596.93,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,8,32,450,0.9605,0.836,3549.21,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,8,32,500,0.9605,0.836,3598.52,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,16,32,0,0.6945,0.7795,15804.66,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,16,32,100,0.989,0.7795,8074.22,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,16,32,200,0.9926,0.9378,6622.74,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,16,32,250,0.9927,0.9542,6024.46,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,16,32,300,0.9928,0.961,2737.88,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,16,32,350,0.9929,0.9639,2481.56,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,16,32,400,0.9929,0.9651,2005.64,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,16,32,450,0.9929,0.9656,1747.37,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,16,32,500,0.9929,0.9657,1676.4,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,16,32,0,0.5565,0.6766,15698.79,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,16,32,100,0.9504,0.6766,6970.03,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,16,32,200,0.9754,0.8557,6225.08,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,16,32,250,0.9789,0.8901,5843.06,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,16,32,300,0.9811,0.9112,2641.72,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,16,32,350,0.9821,0.9246,2018.53,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,16,32,400,0.9826,0.9334,1913.99,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,16,32,450,0.9829,0.9387,1810.19,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,16,32,500,0.983,0.9414,1843.68,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,16,32,0,0.6998,0.7922,15684.85,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,16,32,100,0.9912,0.7922,7975.71,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,16,32,200,0.993,0.9395,6388.6,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,16,32,250,0.9931,0.9515,5631.83,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,16,32,300,0.9931,0.956,2344.73,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,16,32,350,0.9931,0.9576,2348.69,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,16,32,400,0.9931,0.9581,2181.07,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,16,32,450,0.9931,0.9583,2125.11,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,16,32,500,0.9931,0.9583,1939.07,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,32,32,0,0.6959,0.7808,8749.79,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,32,32,100,0.9952,0.7808,5435.38,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,32,32,200,0.9993,0.9541,4720.55,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,32,32,250,0.9996,0.9759,4324.97,136,1045,1024,42
